Year;Country;Region;Continent;Leap Year;Region-Geo;ChildrenPerWoman;CO2Emissions;DemocracyScore;IncomePerPerson;Incomeshareofpoorest10pct;Incomeshareofrichest10pct;Infantmortality;Inflation;Internetusers;LifeExpectancy;Literacyrateadulttotal;Literacyrateyouthtotal;Longtermunemploymentrate;Medianage;MedicalDoctors;Murder;Murderedmen;Murderedwomen;Número de registros;Oilconsumptionperperson;Populationdensity;Populationgrowth;Populationtotal;Poverty;Ratioofgirlstoboysinprimaryandsecondaryeducation;Renewablewater;Residentialelectricityuseperperson;Suicideage15to29;Taxrevenue;Teenfertilityrate;TotalGDPUS;TotalhealthspendingperpersonUS;Tradebalance;Trafficdeaths;Urbanpopulationgrowth;UrbanpopulationTotal;YearlyCO2emission
1980;Kazakhstan;Europe & Central Asia;Asia;[1980];Asia - Central;2,974;;-7;14440,47107;;;57,9;;;65,068;;;;23,518;3,035700083;;;;1;;5,475;1,149883304;14918991;;;;;;;;;;;;1,734500468;54,142;
1980;Kyrgyzstan;Europe & Central Asia;Asia;[1980];Asia - Central;4,035;;-7;5180,897234;;;;;;63,155;;;;20,824;;;;;1;;;;3627499;;;;;;;;;;;;;;
1980;Tajikistan;Europe & Central Asia;Asia;[1980];Asia - Central;5,663;;-7;4097,027612;;;99,4;;;62,381;;;;18,001;;;;;1;;27,622;2,767268596;3952691;;;;;;;;;;;;2,042554044;34,289;
1980;Turkmenistan;Europe & Central Asia;Asia;[1980];Asia - Central;5,012;;-7;6106,698741;;;95,4;;;60,995;;;;18,727;2,838799953;;;;1;;5,862;2,456526138;2861000;;;;;;;;;;;;2,253240826;47,078;
1980;Uzbekistan;Europe & Central Asia;Asia;[1980];Asia - Central;5,127;;-7;2233,98275;;;86,9;;;65,472;;;;18,802;2,669100046;;;;1;;35,655;2,593398586;15951899;;;;;;;;;;;;3,42812824;40,782;
1980;Armenia;Europe & Central Asia;Asia;[1980];Asia - Western;2,385;;-7;8547,127601;;;60,9;;;70,936;;;;23,458;3,210500002;;;;1;;103,903;1,684949897;3096298;;;;;;;;;;;;2,426221957;66,05;
1980;Azerbaijan;Europe & Central Asia;Asia;[1980];Asia - Western;3,286;;-7;9069,270791;;;95;;;64,964;;;;21,099;3,362099886;;;;1;;71,137;1,48683393;6160502;;;;;;;;;;;;1,820869902;52,777;
1980;Georgia;Europe & Central Asia;Asia;[1980];Asia - Western;2,315;;-7;12028,89305;;;48;1,001160764;;69,698;;;;29,124;4,12319994;;;;1;;72,783;0,842900505;5073000;;;;;;;;8474279303;;;;1,666520307;52,497;
1980;Turkey;Europe & Central Asia;Asia;[1980];Asia - Western;4,361;1,717642648;-5;4436,960547;;;89,1;93,00322465;;58,668;65,69433989;84,69107924;;19,547;0,6;;;;1;0,33624141;56,288;2,229868218;44105216;;;;77,561339;;;;112000000000;;-6,764864203;;3,23720905;43,78;75757
1980;Cyprus;Europe & Central Asia;Asia;[1980];Asia - Western;2,354;4,680213758;10;21809,42089;;;19,2;14,15334671;;74,79;;;;28,691;0,916499972;;;;1;;74,101;0,787913042;685510;;;;299,5629133;;;;3383419767;;-17,80875895;;4,733080483;58,614;3208,333333
1984;Kazakhstan;Europe & Central Asia;Asia;[1984];Asia - Central;3,006;;-7;14546,57979;;;51,9;;;66,626;;;;;3,531300068;;;;1;;5,724;1,149883304;15596921;;;;;;;;;;;;1,823650857;55,6364;
1984;Kyrgyzstan;Europe & Central Asia;Asia;[1984];Asia - Central;4,097;;-7;5139,641595;;;;;;64,753;;;;;;;;;1;;;;3933002;;;;;;;;;;;;;;
1984;Tajikistan;Europe & Central Asia;Asia;[1984];Asia - Central;5,51;;-7;3849,374364;;;95,1;;;63,245;;;;;;;;;1;;30,956;2,943983907;4429847;;;;;;;;;;;;2,315688366;33,4458;
1984;Turkmenistan;Europe & Central Asia;Asia;[1984];Asia - Central;4,718;;-7;5781,666768;;;83,8;;;62,189;;;;;;;;;1;;6,456;2,421619479;3151262;;;;;;;;;;;;1,94566051;46,1964;
1984;Uzbekistan;Europe & Central Asia;Asia;[1984];Asia - Central;4,616;;-7;2166,406137;;;71,6;;;66,736;;;;;;;;;1;;39,597;2,600504714;17715706;;;;;;;;;;;;2,571025731;40,734;
1984;Armenia;Europe & Central Asia;Asia;[1984];Asia - Western;2,441;;-7;8626,164485;;;52,9;;;70,149;;;;;3,50090003;;;;1;;110,322;1,482407486;3287588;;;;;;;;;;;;1,793887566;66,882;
1984;Azerbaijan;Europe & Central Asia;Asia;[1984];Asia - Western;2,98;;-7;9281,555824;;;79,6;;;65,499;;;;;;;;;1;;75,809;1,566370993;6565062;;;;;;;;;;;;1,837008267;53,3538;
1984;Georgia;Europe & Central Asia;Asia;[1984];Asia - Western;2,275;;-7;13753,6025;;;;1,267223612;;69,952;;;;;4,471300125;;;;1;;75,166;0,853879671;5239068;;;;;;;;10005693277;;;;1,486089343;53,8546;
1984;Turkey;Europe & Central Asia;Asia;[1984];Asia - Western;3,844;1,980700064;7;4784,94986;;;74,1;48,23683253;;61,113;;;;;0,7;;;;1;0,351153051;61,719;2,247846523;48360679;;77,291;;86,88986044;;;;136000000000;;-4,066699311;;5,725997458;50,7144;95788
1984;Cyprus;Europe & Central Asia;Asia;[1984];Asia - Western;2,453;4,561118898;10;26037,41785;;;13,4;8,181918685;;75,541;;;;;;;;;1;;75,428;0,522442004;697782;;;;365,7479606;;;;4222775483;;-12,44205115;;2,45190554;63,4652;3182,666667
1988;Tajikistan;Europe & Central Asia;Asia;[1988];Asia - Central;5,347;;-6;3637,074122;;;83,7;-2,559631563;;63,386;;;;;2,697099924;;;;1;;35,101;3,139910486;5023022;;;;;;;;2431182443;;-11,08624248;;2,16784113;32,2888;
1988;Kazakhstan;Europe & Central Asia;Asia;[1988];Asia - Central;2,979;;-6;14736,05282;4,05;20,57;46,9;;;67,297;;;;;3,871500015;7,585229;12,00445;3,498455;1;1,113599645;5,998;0,732967423;16344294;0,06;;;;17,31038;;;;;;18,6928;0,824171248;56,1636;
1988;Turkmenistan;Europe & Central Asia;Asia;[1988];Asia - Central;4,513;;-6;5504,785006;5,12;21,51;74,8;-4,964539007;;62,767;;;;;3,550199986;7,088835;10,7855;3,567336;1;1,005723339;7,128;2,510787226;3479088;50,22;;;;10,75673;;;3961385381;;;17,85265;2,114964587;45,4354;
1988;Kyrgyzstan;Europe & Central Asia;Asia;[1988];Asia - Central;3,992;;-6;5098,714476;5,14;21,26;;;;66,097;;;;;;5,883084;8,212047;3,66793;1;;;;4260325;;;;;11,15802;;;;;-16,42228739;20,77054;;;
1988;Uzbekistan;Europe & Central Asia;Asia;[1988];Asia - Central;4,346;;-6;2112,713866;5,56;20,4;62,5;-1,307079735;;67,134;;;;;3,363500118;5,075684;7,721092;2,54393;1;0,700315589;43,722;2,407408975;19561181;;;;;7,899202;;;13408011466;;;16,9309;2,136582327;40,392;
1988;Armenia;Europe & Central Asia;Asia;[1988];Asia - Western;2,566;;-6;8754,997491;;;49,6;;;68,331;;;;;3,762700081;;;;1;;117,8;1,532431958;3510439;;;;;;;;;;;;1,630862578;67,2886;
1988;Azerbaijan;Europe & Central Asia;Asia;[1988];Asia - Western;2,964;;-6;9552,343613;;;75,3;;;65,567;;;;;3,963500023;3,877172;5,252428;2,628713;1;1,187460191;80,713;1,597500951;6989708;;;;;3,382449;;;;;;16,18327;1,691116731;53,6486;
1988;Georgia;Europe & Central Asia;Asia;[1988];Asia - Western;2,243;;-6;13632,19342;;;26,7;-2,265158911;;70,321;;;;;4,868400097;2,874228;4,539663;1,439363;1;;78,066;0,990127868;5441216;;;;;3,698668;;;10307854705;;-4,021813224;16,33464;1,299195054;54,7004;
1988;Turkey;Europe & Central Asia;Asia;[1988];Asia - Western;3,3;2,415875278;7;5502,700219;;;61;69,0181311;;63,27;;;4,199999809;;0,8;;;;1;0,42583472;66,719;1,793671649;52278499;;78,04;;141,0765431;;;;170000000000;;1,101106988;;4,21383079;56,501;126298,3333
1988;Cyprus;Europe & Central Asia;Asia;[1988];Asia - Western;2,442;5,605557223;10;31359,52048;;;10,3;3,193691911;;76,23;;;;;;;;;1;;79,616;1,79420073;736531;;;;545,1007126;;;;5342713390;;-5,42612507;;2,432601121;65,9368;4128,666667
1992;Turkmenistan;Europe & Central Asia;Asia;[1992];Asia - Central;4,071;7,229485282;-9;3961,890968;;;71,8;2773,37744;;62,778;;;;;3,588700056;6,50205;11,41356;3,096832;1;1,344161848;7,953;2,864538011;3881973;;;6363,139;277,5661518;11,59929;;;3448337538;;28,95761907;17,08211;2,73962329;44,9626;28064,66667
1992;Uzbekistan;Europe & Central Asia;Asia;[1992];Asia - Central;3,93;5,302496337;-9;1682,500513;;;59,4;712,1492603;;66,476;;;;;3,321000099;6,770595;10,81386;2,880838;1;0,39451049;48,056;2,344391704;21500062;;;2343,638;286,5728461;8,72951;;;12409407173;;-16,15007215;13,16266;1,470794637;39,4792;114004
1992;Tajikistan;Europe & Central Asia;Asia;[1992];Asia - Central;4,95;1,308142634;-6;1992,226462;;;87,3;573,7952187;;62,435;;;;;2,265700102;;;;1;;38,568;1,832886891;5519021;;;2895,703;212,3333323;;;40,7;1490354588;;-2,870242054;;0,028382264;30,5456;7219,666667
1992;Kazakhstan;Europe & Central Asia;Asia;[1992];Asia - Central;2,61;15,90192578;-3;11839,81794;;;45,8;1472,216356;;65,719;;;;;3,907500029;15,30907;25,29992;5,743421;1;1,235476833;6,03;-0,069352202;16430903;;;6671,906;;23,43548;;52;22207118082;;-1,326699834;20,72958;-0,192209996;56,128;261283
1992;Kyrgyzstan;Europe & Central Asia;Asia;[1992];Asia - Central;3,664;;-3;3930,431533;;;;;;66,303;;;;;;14,54557;24,21437;5,464494;1;;;;4476402;;;4595,628;375,3370441;13,74296;;54;;;-12,00593604;20,55894;;;
1992;Azerbaijan;Europe & Central Asia;Asia;[1992];Asia - Western;2,883;7,746071397;1;6911,085939;;;73,8;1065,329225;;64,245;;;;;3,881299973;50,55832;96,61368;7,152122;1;1,073741677;85,981;1,515076998;7445925;;99,14;4652,3771;;2,388897;;33,8;6881920209;;31,60722807;14,97465;0,935937576;53,1318;57676,66667
1992;Georgia;Europe & Central Asia;Asia;[1992];Asia - Western;2,076;2,868189896;4;4786,061868;;;35;1314,186399;;70,192;;;;;4,725500107;0,217166;0,3938695;0,0489405;1;;76,703;0,77451105;5346229;;96,665;11877,718;504,0784578;4,257313;;;3543781426;;-30,58571237;10,3131;0,336681499;54,5592;15334
1992;Armenia;Europe & Central Asia;Asia;[1992];Asia - Western;2,399;1,17441656;7;4328,813387;;;38,6;568,80733;;67,979;;;;;3,596999884;;;;1;;115,77;-1,784335772;3449940;;;2251,3887;717,3471575;;;94,1;1448894008;;-21,43524826;;-2,191428816;66,8754;4051,666667
1992;Turkey;Europe & Central Asia;Asia;[1992];Asia - Western;2,906;2,733170906;9;5946,28765;;;50;65,19943828;;65,278;;;3,599999905;;1;;;;1;0,419391457;71,484;1,698313419;56012109;;79,348;3591,1428;197,39147;;;;197000000000;;-2,952894177;;2,670374536;60,371;153090,6667
1992;Cyprus;Europe & Central Asia;Asia;[1992];Asia - Western;2,337;6,589593113;10;36728,99689;;;9,4;6,041382146;0,05006043;76,865;94,3624702;99,62139416;;;;;;;1;;86,554;2,212104122;800707;;;1115,934;830,0835731;;;23,6;6826714413;;-11,18308679;;2,587953724;67,2808;5276,333333
1996;Turkmenistan;Europe & Central Asia;Asia;[1996];Asia - Central;3,325;7,34847189;-9;3028,606363;;;70,5;1174,288363;;63,249;;;;;3,222;7,016544;12,24904;2,212702;1;0,697567068;8,743;1,884701647;4267690;;;;235,6831478;9,236052;;;2222221826;18,10106437;-0,827980959;7,936588;2,38307817;45,0178;31361
1996;Uzbekistan;Europe & Central Asia;Asia;[1996];Asia - Central;3,298;4,419325929;-9;1461,975812;;;55,9;81,55525469;0,004307667;66,517;;;;;3,171;6,010993;9,165081;2,984643;1;0,284613499;52,185;1,912685998;23347452;;;;306,8635758;9,95981;;56;11583733120;31,99692252;-6,487970414;9,47355;1,385283103;38,2378;103180
1996;Tajikistan;Europe & Central Asia;Asia;[1996];Asia - Central;4,462;0,482395713;-6;899,2840135;;;86,5;430,5527903;;62,467;;;;;2,086;;;;1;;40,953;1,459838788;5860334;;;;332,0552736;;;;715516620,3;5,52973549;-3,458208632;;-0,209310935;28,399;2827
1996;Kazakhstan;Europe & Central Asia;Asia;[1996];Asia - Central;2,133;8,95329235;-4;9135,85527;2,69;26,24;44,6;38,89963115;0,032099592;63,532;;;;;3,639;19,90731;31,91121;8,630754;1;0,64916286;5,766;-1,514558831;15712544;18,76;;;386,2166051;32,53924;;45,3;16259164536;58,26432613;-0,735963426;13,17388;-1,583250719;55,8826;140679
1996;Kyrgyzstan;Europe & Central Asia;Asia;[1996];Asia - Central;3,171;;-3;2628,506459;;;;;;66,023;;;;;;13,88681;22,13629;5,972047;1;;;;4658815;;;;369,9945935;12,01425;12,59447932;53,1;;;-25,8195758;12,7841;;;
1996;Azerbaijan;Europe & Central Asia;Asia;[1996];Asia - Western;2,427;4,016582306;-6;3686,378973;;;70,7;26,42101273;0,006421961;65,023;;;;;3,899;7,749886;13,70533;2,092155;1;0,756120536;90,592;1,00984798;7845310;;106,108;;;0,8385683;;35,2;3796903404;25,11595475;-26,03195457;5,844275;0,69521345;52,042;31511,33333
1996;Armenia;Europe & Central Asia;Asia;[1996];Asia - Western;1,8;0,821831009;-6;5194,89983;2,14;35,22;32;19,5917703;0,094572902;69,376;;;;;3,591;;;;1;;106,449;-1,594565319;3172185;38,87;;;353,9194652;;;63,2;1576172796;29,26079518;-32,74955599;;-2,01660609;65,7788;2607
1996;Georgia;Europe & Central Asia;Asia;[1996];Asia - Western;1,812;0,814515155;5;3723,137109;2,19;27,93;37,7;43,03263231;0,043330957;70,671;;;;;4,457;0,558767;0,9851037;0,2165796;1;;71,626;-2,522031834;4992336;14;98,27;;464,1562024;3,435681;;59,7;2561217795;45,96064888;-19,04426174;5,678706;-2,969904632;53,6004;4066,333333
1996;Turkey;Europe & Central Asia;Asia;[1996];Asia - Western;2,661;3,145677776;8;6432,180967;;;40;77,22351221;0,192724936;67,574;;;2,799999952;;1,1;;;;1;0,497308865;76,346;1,61323948;59821978;;;;264,5020834;;;61,6;235000000000;116,6936064;-6,283998612;;2,452551418;62,6466;188180,6667
1996;Cyprus;Europe & Central Asia;Asia;[1996];Asia - Western;2,035;6,797766726;10;40457,38225;;;7,4;2,289792949;0,673343541;77,456;;;;;2,55;;;;1;;94,398;2,065554974;873277;;100,73;;1115,750945;;32,65678721;11,4;7866990431;754,9958554;-2,901449348;;2,244705964;68,16;5936,333333
2000;Turkmenistan;Europe & Central Asia;Asia;[2000];Asia - Central;2,837;7,918317906;-9;3289,742427;;;64,1;9,796089973;0,133282183;63,925;;;;21,63;;;;;1;0,789306661;9,222;1,161735656;4501419;;;;271,3917545;;;21;2904662605;45,0627133;14,56279291;;1,650371181;45,913;35643,66667
2000;Uzbekistan;Europe & Central Asia;Asia;[2000];Asia - Central;2,742;4,841064793;-9;1635,215381;;;51,3;47,34078684;0,486807516;66,999;98,64258347;99,87434931;;20,945;2,946;3,928299;5,60105;2,392041;1;0,269095292;55,377;1,383541158;24775610;;98,018;;291,7450359;11,57027;;25;13760374488;31,70509825;3,063143379;8,899754;0,844772306;37,429;119940,3333
2000;Kazakhstan;Europe & Central Asia;Asia;[2000];Asia - Central;1,922;8,541838638;-4;10732,0491;;;38,1;17,42640268;0,671876725;63,513;;;;27,735;3,292;17,21426;0;0;1;0,494761743;5,489;-0,300548838;14956694;;101,686;;317,0445259;34,72204;10,22139507;33;18291990619;50,96332432;7,505160965;11,36703;-0,369429989;55,729;127757,6667
2000;Kyrgyzstan;Europe & Central Asia;Asia;[2000];Asia - Central;2,674;;-3;3055,644617;;;;;;66,232;;;;22,47;;9,512867;14,70343;4,563915;1;;;;4954850;;;;484,7241816;11,9232;11,74379425;34;;;-5,735188372;9,201426;;;
2000;Tajikistan;Europe & Central Asia;Asia;[2000];Asia - Central;3,954;0,362341908;-1;1001,500467;;;72,9;22,66785586;0,048599595;63,57;99,45124826;99,84706266;;18,45;2,13;;;;1;;43,136;1,116547908;6172807;;89,061;;504,8471478;;7,702822742;33;860550294,3;6,47029909;-2,150628376;;-0,672020312;26,487;2236,666667
2000;Azerbaijan;Europe & Central Asia;Asia;[2000];Asia - Western;2,049;3,637859001;-7;5066,340307;;;59,2;12,49336892;0,14889804;66,851;;;;25,555;3,607;3,25028;5,144214;1,501891;1;0,779831835;93,657;0,817577951;8110723;;96,258;;1456,090999;1,069042;;37;5272617196;30,39534628;0,663264788;5,225703;0,502875099;51,386;29505,66667
2000;Armenia;Europe & Central Asia;Asia;[2000];Asia - Western;1,3;1,126427051;5;6342,170622;;;26,5;-1,373675997;1,300470022;71,494;;;;30,325;2,987;;;;1;;103,225;-0,471110158;3076098;;;;512,1616299;;;32,8;1911563665;38,97543894;-27,16801073;;-0,900398018;64,666;3465
2000;Georgia;Europe & Central Asia;Asia;[2000];Asia - Western;1,609;0,955729301;5;4664,445909;;;29,8;4,679635462;0,520673566;71,839;;;;34,364;4,731;3,072853;5,503032;0,8757357;1;;68,088;-0,771072946;4745765;38,64;98,487;;557,538793;1,608812;7,651756552;53;3057453461;44,7129693;-16,67258164;4,87414;-1,227115724;52,638;4535,666667
2000;Turkey;Europe & Central Asia;Asia;[2000];Asia - Western;2,454;3,396750939;7;6803,286822;;;30,5;49,22587317;3,761685035;70,01;;;1,299999952;24,534;1,3;;;;1;0,488025199;81,203;1,480778262;63627862;;82,373;;363,8420723;;;46;267000000000;204,5048228;-2,996401235;;2,292827539;64,741;216128
2000;Cyprus;Europe & Central Asia;Asia;[2000];Asia - Western;1,714;7,261080144;10;45642,76299;;;5,6;3,819323992;15,25539437;78,011;;;;33,533;2,983;0,7501113;1,286625;0,2677249;1;;101,967;1,903955099;943294;;101,198;;1391,404776;2,694978;39,31643141;10;9314937556;743,99543;0,844001487;12,63361;2,08183142;68,648;6849,333333
2004;Turkmenistan;Europe & Central Asia;Asia;[2004];Asia - Central;2,66;9,226054809;-9;3967,581844;;;56,7;6,028698128;0,754053983;64,341;;;;;;9,862192154;17,01570892;3,326835155;1;0,896999236;9,623;1,045716484;4696771;;;;299,4471465;;;22;5559183156;108,1717437;2,120394202;9,408333778;1,531720759;46,821;43332,66667
2004;Uzbekistan;Europe & Central Asia;Asia;[2004];Asia - Central;2,512;4,640350382;-9;1876,601274;;;44,6;15,64812184;2,578060219;67,294;;;;;;2,840008;4,20057;1,559055;1;0,253849085;57,461;1,153766972;25708188;;96,632;;283,1210868;6,884986;;14;16734576796;25,35915761;7,556094935;10,53382;0,745657338;36,8266;119295
2004;Kazakhstan;Europe & Central Asia;Asia;[2004];Asia - Central;2,176;11,43539763;-6;15860,17011;;;30,9;16,131627;2,657545946;64,934;;;;;3,6;15,99455;25,45322;7,449572;1;0,597867923;5,524;0,694909484;15053492;13,92;99,058;;386,5007768;36,35811;13,90867797;29;27307999594;113,3777724;8,591621149;20,14143;0,327783195;54,921;172142,6667
2004;Tajikistan;Europe & Central Asia;Asia;[2004];Asia - Central;3,653;0,402172598;-3;1353,051607;3,21;26,4;62,8;17,19975708;0,077479907;65,062;;;;;;3,300565481;4,139714241;2,38942647;1;;44,662;0,854761124;6391120;49,88;88,454;;438,3553579;;9,82118344;30;1261012321;13,97037602;-11,59394544;4,796921253;0,81089882;26,4406;2570,333333
2004;Kyrgyzstan;Europe & Central Asia;Asia;[2004];Asia - Central;2,538;;-3;3507,043229;3,56;25,93;;;;66,601;;;;;;7,443642;11,4493;3,61881;1;;;;5018366;;;;490,1078417;9,08643;;33;;;-8,703907127;16,46806;;;
2004;Azerbaijan;Europe & Central Asia;Asia;[2004];Asia - Western;1,987;3,783992486;-7;7520,211153;;;46,2;8,315176683;;68,57;;;;;;2,936593771;4,845721722;1,2778579;1;0,539997557;97,918;0,874957316;8479668;;95,326;;1513,162195;;;34;7853539689;80,89105277;-23,92840445;5,218420029;1,260544511;52,1884;32087
2004;Armenia;Europe & Central Asia;Asia;[2004];Asia - Western;1,4;1,190051716;5;10241,72501;;;21,9;6,309532717;4,899008571;73,192;;;;;;3,210839272;6,001464367;0,852436304;1;;102,772;0,06722013;3062612;31,84;101,29;;549,6817234;;13,99640565;29,6;2986190081;64,12591148;-15,5675524;11,5320797;-0,082635483;64,2804;3644,666667
2004;Georgia;Europe & Central Asia;Asia;[2004];Asia - Western;1,639;0,956499094;7;6334,309029;;;23,7;8,367515248;4,067386062;72,909;;;;;;3,372169733;6,153435707;0,967220545;1;;64,844;-0,245166188;4519607;;97,087;;601,101981;;9,927429423;47;3973376002;96,75202342;-16,62655086;7,012870789;-0,309141331;52,5036;4323
2004;Turkey;Europe & Central Asia;Asia;[2004];Asia - Western;2,27;3,352171129;7;7357,117393;;;22,1;12,39987338;14,58;72,045;87,36548905;95,60349759;4;;1,3;2,863645554;4,748538971;0,969911695;1;0,461532374;85,808;1,342324604;67235927;9,18;85,732;;400,9638619;;;41;307000000000;309,7771162;-2,634060126;12,11808968;1,976662415;66,421;225386,3333
2004;Cyprus;Europe & Central Asia;Asia;[2004];Asia - Western;1,549;7,219226243;10;48422,8754;;;4,3;3,226837128;33,83;78,518;;;;;;1,353545;1,791084;0,9279646;1;;109,805;1,755012919;1015806;;101,149;;1696,341125;0;42,82043423;7;10509896324;1341,17278;-2,456584763;14,66088;1,985053538;69,2848;7333,333333
2008;Turkmenistan;Europe & Central Asia;Asia;[2008];Asia - Central;2,482;11,18698047;-9;5726,436282;;;50,6;59,74038555;1,75;64,737;;;;;;;;;1;1,117902056;10,077;1,218211736;4918396;;;;351,1665941;;;19;8973871338;83,6494936;23,68261168;;1,788935488;47,8652;55022
2008;Uzbekistan;Europe & Central Asia;Asia;[2008];Asia - Central;2,457;4,658142664;-9;2428,749951;;;39,2;19,89221241;8,916912779;67,647;;;;;;;;;1;0,205778806;59,928;1,604961099;26811974;;98,342;;261,4339532;;;14;22931837238;57,40209764;2,738595091;;1,345904972;36,3928;124894
2008;Kazakhstan;Europe & Central Asia;Asia;[2008];Asia - Central;2,51;14,65439865;-6;20954,36549;;;23;20,93653821;10,98690864;65,801;;;;;3,7;;;;1;0,69579412;5,745;1,21835923;15655345;0,89;98,994;;484,098988;32,87482;12,66099413;29;37305454672;329,8068498;20,10637542;;0,854323457;54,1268;229419,6667
2008;Tajikistan;Europe & Central Asia;Asia;[2008];Asia - Central;3,703;0,463579009;-3;1650,428953;;;55,3;14,05663214;8,78;66,41;;;;;;;;;1;;46,76;1,30854806;6691416;;90,531;;405,7753854;;;28;1733997805;43,07761038;-55,226837;;1,362204847;26,4716;3102
2008;Kyrgyzstan;Europe & Central Asia;Asia;[2008];Asia - Central;2,815;;3;4036,401098;;;;;;66,816;;;;;;;;;1;;;;5204104;;;;428,3123071;;16,50850648;34;;;-39,00817003;;;;
2008;Azerbaijan;Europe & Central Asia;Asia;[2008];Asia - Western;1,986;5,918422112;-7;16661,02525;;;36,9;27,73015196;17,43121254;70,142;;;;;;;;;1;0,37348495;103,275;2,099854033;8943600;2,81;98,12;;921,5621108;;15,85377533;33;18499278246;233,8604458;42,31007726;;2,482499362;52,9962;52932
2008;Armenia;Europe & Central Asia;Asia;[2008];Asia - Western;1,4;1,804106217;5;16040,94197;;;17,9;5,989562361;6,21;74,07;;;;;;;;;1;;103,325;0,159460015;3079087;12,43;102,746;;603,7630576;;17,32175873;27,2;4680316716;142,7182745;-25,60865512;;0,122656896;64,1132;5555
2008;Georgia;Europe & Central Asia;Asia;[2008];Asia - Western;1,788;1,419429779;6;8691,31155;;;20,4;9,707409287;10,03356073;73,599;;;;;;;;;1;;63,042;-0,107157931;4394018;32,21;96,659;;617,9255518;;23,80935867;44;5475261546;261,8769209;-29,78360513;;-0,003747665;52,6332;6237
2008;Turkey;Europe & Central Asia;Asia;[2008];Asia - Western;2,147;4,021902589;7;8456,753897;;;15,6;11,99441606;34,37;73,585;;;;;1,451;;;;1;0,456012705;90,515;1,321335189;70923730;4,16;92,957;;550,6966103;;18,58659043;37;375000000000;623,7732361;-4,432759367;;2,38332816;69,0286;285248,3333
2008;Cyprus;Europe & Central Asia;Asia;[2008];Asia - Western;1,493;7,94273481;10;51801,24839;;;3,3;5,057041426;42,31;79,045;;;;;;;;;1;;116,42;1,305982783;1077001;;100,065;;2123,762863;;52,38874264;6;12388312912;1917,63775;-10,7479609;;1,554131456;69,9642;8554,333333
2012;Kazakhstan;Europe & Central Asia;Asia;[2012];Asia - Central;2,487;;;23965,30533;;;16,7;;;66,394;;;;;;;;;1;;;;16381297;;;;;;;;;;;;;;
2012;Kyrgyzstan;Europe & Central Asia;Asia;[2012];Asia - Central;3,062;;;4156,416483;;;;;;67,37;;;;;;;;;1;;;;5448085;;;;;;;;;;;;;;
2012;Tajikistan;Europe & Central Asia;Asia;[2012];Asia - Central;3,819;;;1952,100427;;;49;;;67,118;;;;;;;;;1;;;;7078755;;;;;;;;;;;;;;
2012;Turkmenistan;Europe & Central Asia;Asia;[2012];Asia - Central;2,353;;;7921,274062;;;44,8;;;65,299;;;;;;;;;1;;;;5169660;;;;;;;;;;;;;;
2012;Uzbekistan;Europe & Central Asia;Asia;[2012];Asia - Central;2,343;;;3117,273866;;;34,4;;;68,117;;;;;;;;;1;;;;28077486;;;;;;;;;;;;;;
2012;Armenia;Europe & Central Asia;Asia;[2012];Asia - Western;1,739;;;15177,26389;;;14,7;;;74,469;;;;;;;;;1;;;;3108972;;;;;;;;;;;;;;
2012;Azerbaijan;Europe & Central Asia;Asia;[2012];Asia - Western;1,94;;;18582,05254;;;30,8;;;70,686;;;;;;;;;1;;;;9421233;;;;;;;;;;;;;;
2012;Cyprus;Europe & Central Asia;Asia;[2012];Asia - Western;1,465;;;46184,17958;;;2,5;;;79,674;;;;;;;;;1;;;;1129166;;;;;;;;;;;;;;
2012;Georgia;Europe & Central Asia;Asia;[2012];Asia - Western;1,82;;;9886,476287;;;17,8;;;74,162;;;;;;;;;1;;;;4304363;;;;;;;;;;;;;;
2012;Turkey;Europe & Central Asia;Asia;[2012];Asia - Western;2,06;;;9287,293125;;;12,2;;;74,938;;;;;;;;;1;;;;74508771;;;;;;;;;;;;;;
1968;Poland;Europe & Central Asia;Europe;[1968];Europe - Eastern;2,26;8,624109048;-7;6900,037897;;;34,3;;;70,25;;;;;1,4;0,991339;1,515063;0,4974545;1;0,238058425;99,022;0,956732069;32008949;;;;108,6201508;10,54062;;;;;;11,41926;1,738733297;51,3254;276048,6667
1968;Romania;Europe & Central Asia;Europe;[1968];Europe - Eastern;3,610619469;5,073838686;-7;6461,499881;;;71,8;;;67,747;;;;;;;;;1;0,449035281;82,824;1,350447671;19744551;;;;;;;;;;;;2,69480754;39,2702;100180,6667
1968;Russian Federation;Europe & Central Asia;Europe;[1968];Europe - Eastern;2,038;;-7;9176,975335;;;;;;69,26;;;;;;;;;1;;7,561;0,569202598;129102954;;;;;;;;;;;;1,994245778;60,7518;
1968;Ukraine;Europe & Central Asia;Europe;[1968];Europe - Eastern;2,021;;-7;5697,746421;;;;;;71,59;;;;;;;;;1;;77,147;0,831079865;46573376;;;;;;;32,668;;;;;2,417006165;53,1582;
1968;Slovak Republic;Europe & Central Asia;Europe;[1968];Europe - Eastern;2,541;;0;8777,18413;;;;;;70,5;;;;;;;;;1;0,701067418;90,646;0,773470987;4444651;;;;;;;41,45;;;;;2,829369263;39,4514;
1968;Latvia;Europe & Central Asia;Europe;[1968];Europe - Northern;1,845;;-7;10980,44944;;;;-1,203580005;;70,48;;;;;;;;;1;;36,007;0,968646698;2326027;;;;;;;;4389852362;;;;2,28935159;59,1606;
